"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Owner Type","Primary Source","Activity Status","Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler","Pop Cat 5","Pop Cat 11","Population Served Count","Is Outstanding Performer","Outstanding Performer Date","Is Source Water Protected","Source Water Protection Date","Service Connections Count","Seasonal Startup System","Org Name","Admin Name","Email Address","Phone Number","Phone Ext Number","Fax Number","Alt Phone Number","Address Line1","Address Line2","City Name","State Code","Zip Code","Country Code","First Reported Date","Last Reported Date"
"CA4310001","CWSC LOS ALTOS SUBURBAN","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N","10,001-100,000","50,001-100,000","70,014","-","-","-","-","18308","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA5610016","CALIFORNIA WATER SERVICE CO - WESTLAKE","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N","10,001-100,000","10,001-50,000","19,464","-","-","-","-","6827","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA5410041","CWS - TULCO WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","501-1,000","716","-","-","-","-","178","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","15-DEC-1992","29-MAR-2019"
"CA5410016","CWS - VISALIA","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N",">100,000","100,001-250,000","142,714","-","-","-","-","42920","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA5400935","CWS - MULLEN WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","138","-","-","-","-","42","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA4910018","ARMSTRONG VALLEY-CAL WATER SERVICE (PUC)","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","420","-","-","-","-","377","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA4900785","NOEL HEIGHTS-CAL WATER SERVICE (PUC)","Region 9","California","Community water system","State","Private","Groundwater under influence of surface water","Active","-","-","-","N","<=500","101-500","137","-","-","-","-","49","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA4900546","HAWKINS WATER CO-CAL WATER SERVICE (PUC)","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","138","-","-","-","-","51","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA4900514","RANCHO DEL PARADISO-CAL WATER SVC (PUC)","Region 9","California","Community water system","State","Private","Ground water purchased","Active","-","-","-","N","<=500","101-500","162","-","-","-","-","57","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA4810002","CALIFORNIA WATER SERVICE CO. - DIXON","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","10,001-100,000","10,001-50,000","10,054","-","-","-","-","2861","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1110003","CAL-WATER SERVICE CO.-WILLOWS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","7,140","-","-","-","-","2325","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1110002","CAL-WATER SERVICE CO.-HAMILTON CITY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","2,562","-","-","-","-","577","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1710005","LUCERNE WATER CO. - CAL WATER SERVICE","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","501-3,300","1,001-3,300","2,305","-","-","-","-","1199","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA3910001","CALIFORNIA WATER SERVICE - STOCKTON","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N",">100,000","100,001-250,000","172,105","-","-","-","-","42825","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1010024","CWS - SELMA","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","10,001-100,000","10,001-50,000","25,501","-","-","-","-","6200","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1910134","CALIFORNIA WATER SERVICE CO. - HERM/REDO","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N","10,001-100,000","50,001-100,000","95,981","-","-","-","-","26159","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1910104","CALIFORNIA WATER SERVICE CO. - PALOS VER","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N","10,001-100,000","50,001-100,000","70,034","-","-","-","-","23715","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA2000506","SIERRA LINDA MUTUAL WATER CO","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","180","-","-","-","-","89","-","_NEWMAN, PATRICK","_NEWMAN, PATRICK","drdonwill@prodigy.net","559-877-4701","-","-","-","PO BOX 285","-","NORTH FORK","CA","93643","US","22-MAR-1979","29-MAR-2019"
"CA4500081","LAZY LANDING MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","250","-","-","-","-","113","-","SCHWOOB, THOMAS","SCHWOOB, THOMAS","-","530-365-4433","-","-","-","6734 RIVERLAND DR","-","REDDING","CA","96002","US","22-MAR-1979","29-MAR-2019"
"CA3600158","LYTLE SPRINGS WC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","475","-","-","-","-","95","-","MONTELEONE, ALLAN","MONTELEONE, ALLAN","allanm@burlingameindustries.com","909-887-7070","-","-","-","277 Lytle Creek Road","-","LYTLE CREEK","CA","92358","US","22-MAR-1979","29-MAR-2019"
"CA1510056","CWS - LOWER BODFISH WATER SYSTEM","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","345","-","-","-","-","520","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","19-FEB-2000","29-MAR-2019"
"CA1510055","CWS - NORTH GARDEN","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","10,001-100,000","10,001-50,000","24,051","-","-","-","-","70062","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","03-FEB-2000","29-MAR-2019"
"CA1510049","CWS - LAKELAND","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","268","-","-","-","-","210","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","15-DEC-1992","29-MAR-2019"
"CA1510043","CWS-ONYX WATER SYSTEM","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","266","-","-","-","-","192","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1510039","CWS SOUTHLAKE SQUIRREL VALLEY SYSTEM","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","1,383","-","-","-","-","764","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1510033","CWS - KERNVILLE","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","501-3,300","1,001-3,300","2,498","-","-","-","-","2074","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1510031","BAKERSFIELD, CITY OF","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N",">100,000","100,001-250,000","145,937","-","-","-","-","45038","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA3600155","RIVER RANCH MHP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","501-1,000","700","-","-","-","-","140","-","RAINER, LINDA","RAINER, LINDA","-","760-245-9831","-","-","-","15940 Stoddard Wells Road","-","VICTORVILLE","CA","92325","US","22-MAR-1979","29-MAR-2019"
"CA1910051","INGLEWOOD- CITY, WATER DEPT.","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","10,001-100,000","50,001-100,000","86,418","-","-","-","-","15839","-","PEREZ, ISMAEL","PEREZ, ISMAEL","iperez@cityofinglewood.org","310-412-5472","-","-","-","ONE W. MANCHESTER BLVD","P.O. Box 6500 Public Works Dept. 3rd Flr","INGLEWOOD","CA","90301","US","22-MAR-1979","29-MAR-2019"
"CA1510026","CWS - UPPER BODFISH WATER SYSTEM","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","416","-","-","-","-","209","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1510003","CWS - BAKERSFIELD","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","Y",">100,000","250,001-500,000","256,365","-","-","-","-","69810","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA4110009","CALIFORNIA WATER SERVICE-S SAN FRANCISCO","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N","10,001-100,000","50,001-100,000","62,039","-","-","-","-","16146","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA4110008","CALIFORNIA WATER SERVICE - SAN MATEO","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N",">100,000","100,001-250,000","101,004","-","-","-","-","25678","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA4110007","CALIFORNIA WATER SERVICE - SAN CARLOS","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N","10,001-100,000","10,001-50,000","29,554","-","-","-","-","10437","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA4110006","CALIFORNIA WATER SERVICE - BEAR GULCH","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","10,001-100,000","50,001-100,000","58,432","-","-","-","-","18836","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA2710019","CWSC OAK HILLS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","3,904","-","-","-","-","887","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA2710013","CWSC LAS LOMAS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","3,312","-","-","-","-","643","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA2710012","CWSC SALINAS HILLS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","8,213","-","-","-","-","1652","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA2710010","CWSC SALINAS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N",">100,000","100,001-250,000","106,858","-","-","-","-","23312","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA2710009","CWSC KING CITY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","10,001-100,000","10,001-50,000","14,441","-","-","-","-","2701","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1910050","COMMERCE-CITY, WATER DEPT.","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","3,301-10,000","3,301-10,000","4,186","-","-","-","-","981","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1910047","HAWTHORNE-CITY WATER DEPT.","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","10,001-100,000","10,001-50,000","44,632","-","-","-","-","6123","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1910036","CALIFORNIA WATER SERVICE CO. - ELA","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N",">100,000","100,001-250,000","151,279","-","-","-","-","25746","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1910033","CALIFORNIA WATER SERVICE CO. - DOMINGUEZ","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N",">100,000","100,001-250,000","142,857","-","-","-","-","32658","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
"CA1910010","CALIFORNIA WATER SERVICE CO.-LANCASTER","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","1,776","-","-","-","-","664","-","JAMES, SOPHIE","JAMES, SOPHIE","sjames@calwater.com","408-367-8593","-","-","-","1720 North First Street","-","SAN JOSE","CA","95112-4508","US","22-MAR-1979","29-MAR-2019"
